Year,Country,Age,Sex,Unemployment Rate (%)
2021,Hungary,25+,Female,0.03525
2021,Hungary,25+,Male,0.03358333333333333
2021,Hungary,25+,Total,0.034333333333333334
2021,Iceland,15-24,Female,0.09391666666666665
2021,Iceland,15-24,Male,0.11499999999999999
2021,Iceland,15-24,Total,0.10449999999999998
2021,Iceland,25+,Female,0.05233333333333332
2021,Iceland,25+,Male,0.04366666666666666
2021,Iceland,25+,Total,0.047666666666666656
2021,Ireland,15-24,Female,0.15183333333333332
2021,Ireland,15-24,Male,0.14525
2021,Ireland,15-24,Total,0.14825
2021,Ireland,25+,Female,0.048833333333333305
2021,Ireland,25+,Male,0.05166666666666666
2021,Ireland,25+,Total,0.05041666666666664
2021,Italy,15-24,Female,0.328
2021,Italy,15-24,Male,0.2755
2021,Italy,15-24,Total,0.2960833333333333
2021,Italy,25+,Female,0.09424999999999999
2021,Italy,25+,Male,0.0745
2021,Italy,25+,Total,0.083
2021,Latvia,15-24,Female,0.14833333333333332
2021,Latvia,15-24,Male,0.14658333333333332
2021,Latvia,15-24,Total,0.1475
2021,Latvia,25+,Female,0.06108333333333332
2021,Latvia,25+,Male,0.0805
2021,Latvia,25+,Total,0.07083333333333333
2021,Lithuania,15-24,Female,0.14741666666666667
2021,Lithuania,15-24,Male,0.13949999999999999
2021,Lithuania,15-24,Total,0.14325
2021,Lithuania,25+,Female,0.06091666666666665
2021,Lithuania,25+,Male,0.07125
2021,Lithuania,25+,Total,0.06591666666666667
2021,Netherlands,15-24,Female,0.08983333333333332
2021,Netherlands,15-24,Male,0.09775
2021,Netherlands,15-24,Total,0.09366666666666666
2021,Netherlands,25+,Female,0.034749999999999996
2021,Netherlands,25+,Male,0.02849999999999996
2021,Netherlands,25+,Total,0.03149999999999998
2021,Norway,15-24,Female,0.11733333333333333
2021,Norway,15-24,Male,0.13291666666666663
2021,Norway,15-24,Total,0.12541666666666665
2021,Norway,25+,Female,0.02916666666666665
2021,Norway,25+,Male,0.034083333333333306
2021,Norway,25+,Total,0.03191666666666665
2021,Slovak Republic,15-24,Female,0.22191666666666665
2021,Slovak Republic,15-24,Male,0.19791666666666666
2021,Slovak Republic,15-24,Total,0.20725000000000002
2021,Slovak Republic,25+,Female,0.06341666666666666
2021,Slovak Republic,25+,Male,0.057916666666666644
2021,Slovak Republic,25+,Total,0.06049999999999999
2021,Slovenia,15-24,Female,0.14575000000000002
2021,Slovenia,15-24,Male,0.11775000000000001
2021,Slovenia,15-24,Total,0.13025
2021,Slovenia,25+,Female,0.04699999999999999
2021,Slovenia,25+,Male,0.037166666666666646
2021,Slovenia,25+,Total,0.04149999999999998
2021,Spain,15-24,Female,0.3625833333333333
2021,Spain,15-24,Male,0.3400833333333333
2021,Spain,15-24,Total,0.35033333333333333
2021,Spain,25+,Female,0.15541666666666668
2021,Spain,25+,Male,0.11758333333333332
2021,Spain,25+,Total,0.13549999999999998
2021,United States of America,15-24,Female,0.08896350339970356
2021,United States of America,15-24,Male,0.1052953251599813
2021,United States of America,15-24,Total,0.09729228696990573
2021,United States of America,25+,Female,0.04650811327916749
2021,United States of America,25+,Male,0.04759405086037386
2021,United States of America,25+,Total,0.047084430659523835
2022,Canada,15-24,Female,0.08930878787223229
2022,Canada,15-24,Male,0.11222451628514153
2022,Canada,15-24,Total,0.10094682424108398
2022,Canada,25+,Female,0.044997789556320354
2022,Canada,25+,Male,0.045016185087777556
2022,Canada,25+,Total,0.0449993309793188
2022,Czechia,15-24,Female,0.085
2022,Czechia,15-24,Male,0.06916666666666665
2022,Czechia,15-24,Total,0.07575
2022,Czechia,25+,Female,0.026416666666666627
2022,Czechia,25+,Male,0.016666666666666666
2022,Czechia,25+,Total,0.021083333333333332
2022,France,15-24,Female,0.15991666666666668
2022,France,15-24,Male,0.18458333333333332
2022,France,15-24,Total,0.17299999999999996
2022,France,25+,Female,0.061333333333333316
2022,France,25+,Male,0.060666666666666653
2022,France,25+,Total,0.06091666666666667
2022,Germany,15-24,Female,0.053583333333333316
2022,Germany,15-24,Male,0.06183333333333333
2022,Germany,15-24,Total,0.05808333333333329
2022,Germany,25+,Female,0.025416666666666667
2022,Germany,25+,Male,0.029249999999999925
2022,Germany,25+,Total,0.027333333333333307
2022,Greece,15-24,Female,0.3858333333333333
2022,Greece,15-24,Male,0.25116666666666665
2022,Greece,15-24,Total,0.313
2022,Greece,25+,Female,0.1515
2022,Greece,25+,Male,0.08458333333333333
2022,Greece,25+,Total,0.11399999999999998
2022,Hungary,15-24,Female,0.10225
2022,Hungary,15-24,Male,0.11191666666666666
2022,Hungary,15-24,Total,0.10775
2022,Hungary,25+,Female,0.03233333333333333
2022,Hungary,25+,Male,0.03233333333333333
2022,Hungary,25+,Total,0.03241666666666667
2022,Iceland,15-24,Female,0.06224999999999998
2022,Iceland,15-24,Male,0.10791666666666665
2022,Iceland,15-24,Total,0.08541666666666665
2022,Iceland,25+,Female,0.03116666666666665
2022,Iceland,25+,Male,0.031166666666666665
2022,Iceland,25+,Total,0.03116666666666666
2022,Ireland,15-24,Female,0.09949999999999999
2022,Ireland,15-24,Male,0.10099999999999999
2022,Ireland,15-24,Total,0.10033333333333333
2022,Ireland,25+,Female,0.03766666666666666
2022,Ireland,25+,Male,0.03525
2022,Ireland,25+,Total,0.03633333333333332
2022,Italy,15-24,Female,0.25775
2022,Italy,15-24,Male,0.22275
2022,Italy,15-24,Total,0.23658333333333328
2022,Italy,25+,Female,0.08399999999999998
2022,Italy,25+,Male,0.06125
2022,Italy,25+,Total,0.0715
2022,Latvia,15-24,Female,0.09916666666666667
2022,Latvia,15-24,Male,0.19074999999999998
2022,Latvia,15-24,Total,0.15066666666666664
2022,Latvia,25+,Female,0.052333333333333336
2022,Latvia,25+,Male,0.07216666666666667
2022,Latvia,25+,Total,0.06241666666666667
2022,Lithuania,15-24,Female,0.1040833333333333
2022,Lithuania,15-24,Male,0.13066666666666663
2022,Lithuania,15-24,Total,0.11791666666666663
2022,Lithuania,25+,Female,0.05166666666666666
2022,Lithuania,25+,Male,0.058999999999999976
2022,Lithuania,25+,Total,0.055333333333333325
2022,Netherlands,15-24,Female,0.0795
2022,Netherlands,15-24,Male,0.073
2022,Netherlands,15-24,Total,0.07625
2022,Netherlands,25+,Female,0.028416666666666632
2022,Netherlands,25+,Male,0.024583333333333332
2022,Netherlands,25+,Total,0.026499999999999968
2022,Norway,15-24,Female,0.08558333333333333
2022,Norway,15-24,Male,0.11175
2022,Norway,15-24,Total,0.09891666666666667
2022,Norway,25+,Female,0.02075
2022,Norway,25+,Male,0.022333333333333334
2022,Norway,25+,Total,0.021583333333333333
2022,Slovak Republic,15-24,Female,0.21683333333333332
2022,Slovak Republic,15-24,Male,0.18891666666666665
2022,Slovak Republic,15-24,Total,0.1990833333333333
2022,Slovak Republic,25+,Female,0.05741666666666661
2022,Slovak Republic,25+,Male,0.051583333333333335
2022,Slovak Republic,25+,Total,0.05441666666666666
2022,Slovenia,15-24,Female,0.119
2022,Slovenia,15-24,Male,0.08624999999999995
2022,Slovenia,15-24,Total,0.10074999999999996
2022,Slovenia,25+,Female,0.03741666666666665
2022,Slovenia,25+,Male,0.03375
2022,Slovenia,25+,Total,0.035416666666666666
2022,Spain,15-24,Female,0.30875
2022,Spain,15-24,Male,0.2865833333333333
2022,Spain,15-24,Total,0.29675
2022,Spain,25+,Female,0.1376666666666667
2022,Spain,25+,Male,0.10108333333333332
2022,Spain,25+,Total,0.1183333333333333
2022,United States of America,15-24,Female,0.07448608187049106
2022,United States of America,15-24,Male,0.0875864316145884
2022,United States of America,15-24,Total,0.08117398498365931
2022,United States of America,25+,Female,0.030166501615236468
2022,United States of America,25+,Male,0.029678767374811125
2022,United States of America,25+,Total,0.029905469891805366
2023,Canada,15-24,Female,0.0988907148226784
2023,Canada,15-24,Male,0.11434743634288021
2023,Canada,15-24,Total,0.10699520286123354
2023,Canada,25+,Female,0.04377472314492536
2023,Canada,25+,Male,0.04533211019928205
2023,Canada,25+,Total,0.04461131316133577
2023,Czechia,15-24,Female,0.08714721046192941
2023,Czechia,15-24,Male,0.08375197295665833
2023,Czechia,15-24,Total,0.08550164561601847
2023,Czechia,25+,Female,0.028281868558396737
2023,Czechia,25+,Male,0.01878394879225615
2023,Czechia,25+,Total,0.022805053529992687
2023,France,15-24,Female,0.16148053878723634
2023,France,15-24,Male,0.18270799634178728
2023,France,15-24,Total,0.17284376977205396
2023,France,25+,Female,0.062016696550751066
2023,France,25+,Male,0.06102975401570578
2023,France,25+,Total,0.06164169655075108
2023,Germany,15-24,Female,0.05054024271829152
2023,Germany,15-24,Male,0.06492270315947725
2023,Germany,15-24,Total,0.05837676317494749
2023,Germany,25+,Female,0.025583080450024175
2023,Germany,25+,Male,0.028647321793897836
2023,Germany,25+,Total,0.02721250431211584
2023,Greece,15-24,Female,0.2932247742707767
2023,Greece,15-24,Male,0.24184935818196912
2023,Greece,15-24,Total,0.2653415041017583
2023,Greece,25+,Female,0.13215401299218552
2023,Greece,25+,Male,0.07545611562437436
2023,Greece,25+,Total,0.10057185620914215
2023,Hungary,15-24,Female,0.12471108269560618
2023,Hungary,15-24,Male,0.13522320006362726
2023,Hungary,15-24,Total,0.13076572003995018
2023,Hungary,25+,Female,0.03567335652242362
2023,Hungary,25+,Male,0.03441191523784932
2023,Hungary,25+,Total,0.034946272145266424
2023,Iceland,15-24,Female,0.07066318241701018
2023,Iceland,15-24,Male,0.09818667215733519
2023,Iceland,15-24,Total,0.08445890885670519
2023,Iceland,25+,Female,0.022333690666401555
2023,Iceland,25+,Male,0.030565394485108043
2023,Iceland,25+,Total,0.0270993547660213
2023,Ireland,15-24,Female,0.10839819772781457
2023,Ireland,15-24,Male,0.10635070996640134
2023,Ireland,15-24,Total,0.10724014586214363
2023,Ireland,25+,Female,0.03241890592734639
2023,Ireland,25+,Male,0.03506787582786645
2023,Ireland,25+,Total,0.034021910620126765
2023,Italy,15-24,Female,0.2545486560907858
2023,Italy,15-24,Male,0.2110335589641623
2023,Italy,15-24,Total,0.22883826114110822
2023,Italy,25+,Female,0.07885642971295105
2023,Italy,25+,Male,0.05842595121337417
2023,Italy,25+,Total,0.06734087583405138
2023,Latvia,15-24,Female,0.10523610818220949
2023,Latvia,15-24,Male,0.14995775962090088
2023,Latvia,15-24,Total,0.12917036927352046
2023,Latvia,25+,Female,0.05171127617558613
2023,Latvia,25+,Male,0.07089444607273512
2023,Latvia,25+,Total,0.06109081889374155
2023,Lithuania,15-24,Female,0.10031013687356348
2023,Lithuania,15-24,Male,0.17158333333333334
2023,Lithuania,15-24,Total,0.1420511380214835
2023,Lithuania,25+,Female,0.06155285690960304
2023,Lithuania,25+,Male,0.06715076717805551
2023,Lithuania,25+,Total,0.0643342934642262
2023,Netherlands,15-24,Female,0.0816770528970389
2023,Netherlands,15-24,Male,0.08323555538081359
2023,Netherlands,15-24,Total,0.08259925311453968
2023,Netherlands,25+,Female,0.026824890675635694
2023,Netherlands,25+,Male,0.023461104743639487
2023,Netherlands,25+,Total,0.02503298849382665
2023,Norway,15-24,Female,0.10498215575067114
2023,Norway,15-24,Male,0.11447369581646268
2023,Norway,15-24,Total,0.10964644010105622
2023,Norway,25+,Female,0.022507504643798807
2023,Norway,25+,Male,0.024262058885528837
2023,Norway,25+,Total,0.023309657425429793
2023,Slovak Republic,15-24,Female,0.15897987310490858
2023,Slovak Republic,15-24,Male,0.2237430158836104
2023,Slovak Republic,15-24,Total,0.19867670760725883
2023,Slovak Republic,25+,Female,0.05482536643767819
2023,Slovak Republic,25+,Male,0.04593339661174669
2023,Slovak Republic,25+,Total,0.0503809562602874
2023,Slovenia,15-24,Female,0.09024793906323766
2023,Slovenia,15-24,Male,0.10657312729279758
2023,Slovenia,15-24,Total,0.10101170829222982
2023,Slovenia,25+,Female,0.033537337312380885
2023,Slovenia,25+,Male,0.029443921326259455
2023,Slovenia,25+,Total,0.031392673166417404
2023,Spain,15-24,Female,0.28158825960238043
2023,Spain,15-24,Male,0.29035663599039485
2023,Spain,15-24,Total,0.28647206217168875
2023,Spain,25+,Female,0.1276472215282557
2023,Spain,25+,Male,0.09157012214806998
2023,Spain,25+,Total,0.10860139953884268
2023,United States of America,15-24,Female,0.07130204357658831
2023,United States of America,15-24,Male,0.08817536862922706
2023,United States of America,15-24,Total,0.0798584840185587
2023,United States of America,25+,Female,0.02862373746936593
2023,United States of America,25+,Male,0.030626622706062756
2023,United States of America,25+,Total,0.029716844028209538
2024,Canada,15-24,Female,0.11699889706693416
2024,Canada,15-24,Male,0.1402453216123539
2024,Canada,15-24,Total,0.12867182679776515
2024,Canada,25+,Female,0.049320626444207726
2024,Canada,25+,Male,0.05355522623466945
2024,Canada,25+,Total,0.051410971716329704
2024,Czechia,15-24,Female,0.10182095988665238
2024,Czechia,15-24,Male,0.09633722816083995
2024,Czechia,15-24,Total,0.09926893399869648
2024,Czechia,25+,Female,0.028699850574111556
2024,Czechia,25+,Male,0.019319156015076437
2024,Czechia,25+,Total,0.02370950376112225
2024,France,15-24,Female,0.17846849272318913
2024,France,15-24,Male,0.17554355600780217
2024,France,15-24,Total,0.1764466803340929
2024,France,25+,Female,0.06296031374677044
2024,France,25+,Male,0.061700196016333864
2024,France,25+,Total,0.06257936136581806
2024,Germany,15-24,Female,0.056519485398178915
2024,Germany,15-24,Male,0.0763434560466141
2024,Germany,15-24,Total,0.06742998791786228
2024,Germany,25+,Female,0.02803918969878812
2024,Germany,25+,Male,0.03238570582920185
2024,Germany,25+,Total,0.03033031395642915
2024,Greece,15-24,Female,0.23463365461699243
2024,Greece,15-24,Male,0.21950754266388697
2024,Greece,15-24,Total,0.22517672993927598
2024,Greece,25+,Female,0.11946146096555031
2024,Greece,25+,Male,0.07146780851870245
2024,Greece,25+,Total,0.09381419792198124
2024,Hungary,15-24,Female,0.14858099422512858
2024,Hungary,15-24,Male,0.16009623232685438
2024,Hungary,15-24,Total,0.15571287410418744
2024,Hungary,25+,Female,0.0364288950740869
2024,Hungary,25+,Male,0.035981811521912876
2024,Hungary,25+,Total,0.0358788471958745
2024,Iceland,15-24,Female,0.0877976903802725
2024,Iceland,15-24,Male,0.08404242196767737
2024,Iceland,15-24,Total,0.08566663866608522
2024,Iceland,25+,Female,0.01670912997110512
2024,Iceland,25+,Male,0.02881932609908987
2024,Iceland,25+,Total,0.023666347726723075
2024,Ireland,15-24,Female,0.10185400163649014
2024,Ireland,15-24,Male,0.10747941997012758
2024,Ireland,15-24,Total,0.10444375020959727
2024,Ireland,25+,Female,0.035038491337105654
2024,Ireland,25+,Male,0.03352703991423178
2024,Ireland,25+,Total,0.03444218835096709
2024,Italy,15-24,Female,0.24622410645791803
2024,Italy,15-24,Male,0.1939020283806375
2024,Italy,15-24,Total,0.1999820933773263
2024,Italy,25+,Female,0.07404022119115618
2024,Italy,25+,Male,0.05233528523394898
2024,Italy,25+,Total,0.06145100572681023
2024,Latvia,15-24,Female,0.18603278169750248
2024,Latvia,15-24,Male,0.12155398602273354
2024,Latvia,15-24,Total,0.14995053658746238
2024,Latvia,25+,Female,0.04884643627795328
2024,Latvia,25+,Male,0.07666045450604826
2024,Latvia,25+,Total,0.0629285718567151
2024,Lithuania,15-24,Female,0.15357863800426058
2024,Lithuania,15-24,Male,0.18866666666666665
2024,Lithuania,15-24,Total,0.1717576170203824
2024,Lithuania,25+,Female,0.06510675939205691
2024,Lithuania,25+,Male,0.07242438607125617
2024,Lithuania,25+,Total,0.06889961008751483
2024,Netherlands,15-24,Female,0.08427659576502726
2024,Netherlands,15-24,Male,0.0876735220697068
2024,Netherlands,15-24,Total,0.08602421114645555
2024,Netherlands,25+,Female,0.027613373926171275
2024,Netherlands,25+,Male,0.02380878462181262
2024,Netherlands,25+,Total,0.02560222135054954
2024,Norway,15-24,Female,0.11274640941063979
2024,Norway,15-24,Male,0.12680866176111305
2024,Norway,15-24,Total,0.11982301955599363
2024,Norway,25+,Female,0.024132433502513453
2024,Norway,25+,Male,0.028817104154063317
2024,Norway,25+,Total,0.026586421506064536
2024,Slovak Republic,15-24,Female,0.20159322016595002
2024,Slovak Republic,15-24,Male,0.21562951730544247
2024,Slovak Republic,15-24,Total,0.21041171893953395
2024,Slovak Republic,25+,Female,0.053585120189281854
2024,Slovak Republic,25+,Male,0.03758894968775758
2024,Slovak Republic,25+,Total,0.045171860698978286
2024,Slovenia,15-24,Female,0.1266416436026724
2024,Slovenia,15-24,Male,0.08759908192649501
2024,Slovenia,15-24,Total,0.10444977238069428
2024,Slovenia,25+,Female,0.030033404702196943
2024,Slovenia,25+,Male,0.028364309738806194
2024,Slovenia,25+,Total,0.028968899006880093
2024,Spain,15-24,Female,0.27235903963142716
2024,Spain,15-24,Male,0.2654812520875086
2024,Spain,15-24,Total,0.2682289170406345
2024,Spain,25+,Female,0.1173407388066988
2024,Spain,25+,Male,0.08939858423456899
2024,Spain,25+,Total,0.10278287893443687
2024,United States of America,15-24,Female,0.08299804660630909
2024,United States of America,15-24,Male,0.09511337955065217
2024,United States of America,15-24,Total,0.08891535528258146
2024,United States of America,25+,Female,0.03203789158071105
2024,United States of America,25+,Male,0.03311313248759488
2024,United States of America,25+,Total,0.03262618097803919
2025,Canada,15-24,Female,0.10768025489746548
2025,Canada,15-24,Male,0.14975792166335103
2025,Canada,15-24,Total,0.12556138329400882
2025,Canada,25+,Female,0.05001560202159208
2025,Canada,25+,Male,0.05560016789509442
2025,Canada,25+,Total,0.05049893764655335
2025,Czechia,15-24,Female,0.13688683491038428
2025,Czechia,15-24,Male,0.13851803566123483
2025,Czechia,15-24,Total,0.14848284034874115
2025,Czechia,25+,Female,0.02671227035562841
2025,Czechia,25+,Male,0.01687999392273826
2025,Czechia,25+,Total,0.023219117422359815
2025,France,15-24,Female,0.18790756585828175
2025,France,15-24,Male,0.1650141599439219
2025,France,15-24,Total,0.172391301424856
2025,France,25+,Female,0.06149051161013488
2025,France,25+,Male,0.06171278353117804
2025,France,25+,Total,0.06149051161013488
2025,Germany,15-24,Female,0.047940347317616566
2025,Germany,15-24,Male,0.0875794312573367
2025,Germany,15-24,Total,0.0667159620820293
2025,Germany,25+,Female,0.02862069736174551
2025,Germany,25+,Male,0.03324612855378552
2025,Germany,25+,Total,0.030951403131265775
2025,Greece,15-24,Female,0.15377602468433288
2025,Greece,15-24,Male,0.16027216882232842
2025,Greece,15-24,Total,0.14718664593938
2025,Greece,25+,Female,0.0979742772776759
2025,Greece,25+,Male,0.05554038459450183
2025,Greece,25+,Total,0.07901416636441282
2025,Hungary,15-24,Female,0.16555167745892743
2025,Hungary,15-24,Male,0.17935001801430026
2025,Hungary,15-24,Total,0.18184223221454923
2025,Hungary,25+,Female,0.03595045619247444
2025,Hungary,25+,Male,0.036619618666139546
2025,Hungary,25+,Total,0.035400767015766145
2025,Iceland,15-24,Female,0.10679469783828667
2025,Iceland,15-24,Male,0.07328181828174221
2025,Iceland,15-24,Total,0.08886853518394018
2025,Iceland,25+,Female,0.005998784884070292
2025,Iceland,25+,Male,0.02366296036542875
2025,Iceland,25+,Total,0.0176999391378122
2025,Ireland,15-24,Female,0.09570973862001121
2025,Ireland,15-24,Male,0.09609104636123716
2025,Ireland,15-24,Total,0.09101908074355465
2025,Ireland,25+,Female,0.029737112656972358
2025,Ireland,25+,Male,0.031624770894985416
2025,Ireland,25+,Total,0.03179697439431758
2025,Italy,15-24,Female,0.21295191387616455
2025,Italy,15-24,Male,0.1718234640469399
2025,Italy,15-24,Total,0.1768048249901136
2025,Italy,25+,Female,0.06837771673900604
2025,Italy,25+,Male,0.04615797062902525
2025,Italy,25+,Total,0.05585270129373921
2025,Latvia,15-24,Female,0.16264972006503506
2025,Latvia,15-24,Male,0.14950406118156467
2025,Latvia,15-24,Total,0.16308399727904266
2025,Latvia,25+,Female,0.03978141453567641
2025,Latvia,25+,Male,0.07597846015938223
2025,Latvia,25+,Total,0.057996038925633965
2025,Lithuania,15-24,Female,0.27068651993087217
2025,Lithuania,15-24,Total,0.19309366840045392
2025,Lithuania,25+,Female,0.0686749252947811
2025,Lithuania,25+,Male,0.07362379265457526
2025,Lithuania,25+,Total,0.06946936241321777
2025,Netherlands,15-24,Female,0.08454882147275451
2025,Netherlands,15-24,Male,0.08142301253386945
2025,Netherlands,15-24,Total,0.08357827593847582
2025,Netherlands,25+,Female,0.02592499667193689
2025,Netherlands,25+,Male,0.021396161713070367
2025,Netherlands,25+,Total,0.023390491638301644
2025,Norway,15-24,Female,0.11155405961898623
2025,Norway,15-24,Male,0.12833426039446463
2025,Norway,15-24,Total,0.11956638226876548
2025,Norway,25+,Female,0.022638215057020527
2025,Norway,25+,Male,0.03114396707603907
2025,Norway,25+,Total,0.028243538492961916
2025,Slovak Republic,15-24,Female,0.19011036540139145
2025,Slovak Republic,15-24,Male,0.22321861585626265
2025,Slovak Republic,15-24,Total,0.2167182407932091
2025,Slovak Republic,25+,Female,0.04811549407099497
2025,Slovak Republic,25+,Male,0.031143651366563344
2025,Slovak Republic,25+,Total,0.039966603147776184
2025,Slovenia,15-24,Female,0.15785024022990993
2025,Slovenia,15-24,Male,0.10129877069478639
2025,Slovenia,15-24,Total,0.10912596821729792
2025,Slovenia,25+,Female,0.02478299488987325
2025,Slovenia,25+,Male,0.029885690085267442
2025,Slovenia,25+,Total,0.027069241444328675
2025,Spain,15-24,Female,0.27863180441443275
2025,Spain,15-24,Male,0.23037523213327782
2025,Spain,15-24,Total,0.24471815403649624
2025,Spain,25+,Female,0.10239582539710883
2025,Spain,25+,Male,0.08433109856925287
2025,Spain,25+,Total,0.09266597066881409
2025,United States of America,15-24,Female,0.04984975569959444
2025,United States of America,15-24,Male,0.093250079960334
2025,United States of America,15-24,Total,0.08830372886806519
2025,United States of America,25+,Female,0.02968453315863805
2025,United States of America,25+,Male,0.02835603126033256
2025,United States of America,25+,Total,0.029617364214428024
2026,Canada,15-24,Female,0.10781676896508907
2026,Canada,15-24,Male,0.151873538511387
2026,Canada,15-24,Total,0.12593579182888548
2026,Canada,25+,Female,0.04949096250463785
2026,Canada,25+,Male,0.0550807271380695
2026,Canada,25+,Total,0.04886053075802374
2026,Czechia,15-24,Female,0.1441192814834297
2026,Czechia,15-24,Male,0.1502853906053034
2026,Czechia,15-24,Total,0.16381274074342447
2026,Czechia,25+,Female,0.02533852197368175
2026,Czechia,25+,Male,0.015641928751398523
2026,Czechia,25+,Total,0.023240700886597816
2026,France,15-24,Female,0.18342611509164466
2026,France,15-24,Male,0.1596592038963035
2026,France,15-24,Total,0.16620114066003247
2026,France,25+,Female,0.060227672154164635
2026,France,25+,Male,0.059998708372789616
2026,France,25+,Total,0.060227672154164635
2026,Germany,15-24,Female,0.048626855160018745
2026,Germany,15-24,Male,0.09421390764324496
2026,Germany,15-24,Total,0.06619453638858928
2026,Germany,25+,Female,0.028201159048227693
2026,Germany,25+,Male,0.033641888690494816
2026,Germany,25+,Total,0.030798213597869207
2026,Greece,15-24,Female,0.11691751695592016
2026,Greece,15-24,Male,0.11784430916381083
2026,Greece,15-24,Total,0.11536933298599432
2026,Greece,25+,Female,0.08068817595983817
2026,Greece,25+,Male,0.03883768830194229
2026,Greece,25+,Total,0.06485209012932268
2026,Hungary,15-24,Female,0.16220857410882272
2026,Hungary,15-24,Male,0.18765311097672843
2026,Hungary,15-24,Total,0.19063408613922653
2026,Hungary,25+,Female,0.034744573113168385
2026,Hungary,25+,Male,0.03568470592419859
2026,Hungary,25+,Total,0.034018714538312976
2026,Iceland,15-24,Female,0.11765322058956902
2026,Iceland,15-24,Male,0.06521865122978539
2026,Iceland,15-24,Total,0.09038711468823929
2026,Iceland,25+,Female,-0.0022689181254441832
2026,Iceland,25+,Male,0.020349007258550485
2026,Iceland,25+,Total,0.012449282199677059
2026,Ireland,15-24,Female,0.08887925378026522
2026,Ireland,15-24,Male,0.08444858668776638
2026,Ireland,15-24,Total,0.08081468693685281
2026,Ireland,25+,Female,0.025259959880401594
2026,Ireland,25+,Male,0.029628749083952244
2026,Ireland,25+,Total,0.02874077011732291
2026,Italy,15-24,Female,0.19620155622837768
2026,Italy,15-24,Male,0.15135989650105292
2026,Italy,15-24,Total,0.1583537367200544
2026,Italy,25+,Female,0.06285809838187201
2026,Italy,25+,Male,0.04177050301713433
2026,Italy,25+,Total,0.050787361895440176
2026,Latvia,15-24,Female,0.1560288542840523
2026,Latvia,15-24,Male,0.15227282323085378
2026,Latvia,15-24,Total,0.16155152693720576
2026,Latvia,25+,Female,0.03771251050943566
2026,Latvia,25+,Male,0.07507606924933154
2026,Latvia,25+,Total,0.054711046214129394
2026,Lithuania,15-24,Female,0.3169497651623891
2026,Lithuania,15-24,Total,0.1927372146655856
2026,Lithuania,25+,Female,0.07062997822417853
2026,Lithuania,25+,Male,0.07203806565976857
2026,Lithuania,25+,Total,0.06799224324599212
2026,Netherlands,15-24,Female,0.08087561154777256
2026,Netherlands,15-24,Male,0.07869402356557627
2026,Netherlands,15-24,Total,0.08084716125506945
2026,Netherlands,25+,Female,0.024057914873703307
2026,Netherlands,25+,Male,0.019365949646889074
2026,Netherlands,25+,Total,0.02126982420545515
2026,Norway,15-24,Female,0.11614609388399987
2026,Norway,15-24,Male,0.13081505742042834
2026,Norway,15-24,Total,0.12263592973812204
2026,Norway,25+,Female,0.022443319855408494
2026,Norway,25+,Male,0.03222416592649562
2026,Norway,25+,Total,0.029040282353870527
2026,Slovak Republic,15-24,Female,0.1823160091688721
2026,Slovak Republic,15-24,Male,0.2251593096932114
2026,Slovak Republic,15-24,Total,0.21465736098033958
2026,Slovak Republic,25+,Female,0.042873093286669335
2026,Slovak Republic,25+,Male,0.025010942355770085
2026,Slovak Republic,25+,Total,0.03461841771622807
2026,Slovenia,15-24,Female,0.17027625183646863
2026,Slovenia,15-24,Male,0.09997720911754714
2026,Slovenia,15-24,Total,0.1044147049420871
2026,Slovenia,25+,Female,0.019262698440079214
2026,Slovenia,25+,Male,0.028925471154008165
2026,Slovenia,25+,Total,0.023879845759761983
2026,Spain,15-24,Female,0.27008627445886396
2026,Spain,15-24,Male,0.21335215520763443
2026,Spain,15-24,Total,0.22023482383419593
2026,Spain,25+,Female,0.0904419223297767
2026,Spain,25+,Male,0.07835947537255882
2026,Spain,25+,Total,0.08317591774665828
2026,United States of America,15-24,Female,0.043956059719971984
2026,United States of America,15-24,Male,0.09573750945479233
2026,United States of America,15-24,Total,0.08794816848173288
2026,United States of America,25+,Female,0.03155908632161311
2026,United States of America,25+,Male,0.02710347894666795
2026,United States of America,25+,Total,0.030510968819112402
2027,Canada,15-24,Female,0.11017087688951854
2027,Canada,15-24,Male,0.15488144015979485
2027,Canada,15-24,Total,0.1256889543487966
2027,Canada,25+,Female,0.04882728720455751
2027,Canada,25+,Male,0.05449564420512771
2027,Canada,25+,Total,0.04777200231493837
2027,Czechia,15-24,Female,0.1442900254216953
2027,Czechia,15-24,Male,0.16169263383686192
2027,Czechia,15-24,Total,0.16910215341745713
2027,Czechia,25+,Female,0.023120996530572164
2027,Czechia,25+,Male,0.014464008328809992
2027,Czechia,25+,Total,0.022997568249480984
2027,France,15-24,Female,0.18017467919327815
2027,France,15-24,Male,0.15247996408479214
2027,France,15-24,Total,0.15970188292566886
2027,France,25+,Female,0.05880880909460911
2027,France,25+,Male,0.05860021096494641
2027,France,25+,Total,0.05880880909460911
2027,Germany,15-24,Female,0.048608687915086046
2027,Germany,15-24,Male,0.10096148063927125
2027,Germany,15-24,Total,0.06601264972772843
2027,Germany,25+,Female,0.0278279249768268
2027,Germany,25+,Male,0.03420613806118521
2027,Germany,25+,Total,0.03065107293390065
2027,Greece,15-24,Female,0.07312039776237839
2027,Greece,15-24,Male,0.09462727024528632
2027,Greece,15-24,Total,0.07687614536634975
2027,Greece,25+,Female,0.06213369896520407
